player_name,nationality,club,position,age,market_value_eur_m,season,competition,match_id,minutes_played,goals,assists,shots_on_target,pass_accuracy_pct,tackles,distance_covered_km,match_rating,yellow_card,red_card,fouls_committed,injured_flag
Myles Lewis-Skelly,England,Arsenal,LB,25,28.84,2025/26,League,107957,70,0,0,0,98.3,3,7.68,6.0,False,False,0,False
Myles Lewis-Skelly,England,Arsenal,LB,25,26.57,2025/26,League,107958,40,0,0,0,83.0,1,1.96,5.1,False,False,1,False
Myles Lewis-Skelly,Unknown,Arsenal,LB,25,30.15,2025/26,League,107959,63,0,0,0,88.8,3,,6.0,False,False,0,True
Myles Lewis-Skelly,England,Arsenal,LB,25,28.36,2025/26,League,107960,52,0,0,0,84.0,1,9.07,5.7,False,False,1,False
Myles Lewis-Skelly,England,Arsenal,LB,25,27.18,2025/26,League,107961,71,0,1,0,74.1,2,7.92,6.9,False,False,1,False
Myles Lewis-Skelly,England,Arsenal,LB,25,29.92,2025/26,League,107962,48,1,0,0,50.2,5,5.05,6.3,True,False,3,False
Myles Lewis-Skelly,England,Arsenal,LB,25,28.08,2025/26,League,107963,46,0,0,1,88.2,5,3.4,6.0,False,False,0,False
Myles Lewis-Skelly,England,Arsenal,LB,25,28.8,2025/26,League,107964,64,0,0,0,87.1,6,8.77,7.1,False,False,0,False
Myles Lewis-Skelly,England,Arsenal,LB,25,29.25,2025/26,League,107965,72,0,0,0,93.5,3,6.65,6.2,False,False,5,False
Myles Lewis-Skelly,England,Arsenal,LB,25,27.89,2025/26,World Cup Qualifiers,111654,84,0,0,1,54.1,0,4.58,5.8,False,False,2,False
Myles Lewis-Skelly,England,Arsenal,LB,25,26.38,2025/26,World Cup Qualifiers,111655,90,0,0,0,78.2,2,12.28,7.7,False,False,2,False
Myles Lewis-Skelly,England,Arsenal,LB,25,25.45,2025/26,World Cup Qualifiers,111656,79,0,0,0,82.3,1,13.25,7.1,False,False,3,True
Myles Lewis-Skelly,England,Arsenal,LB,25,24.94,2025/26,World Cup Qualifiers,111657,13,0,0,0,76.8,0,1.98,3.8,False,False,1,False
Myles Lewis-Skelly,England,Arsenal,LB,25,25.57,2025/26,World Cup Qualifiers,111658,12,0,0,0,93.1,0,0.89,3.7,False,False,3,False
Myles Lewis-Skelly,England,Arsenal,LB,25,29.62,2025/26,World Cup Qualifiers,111659,13,0,0,0,,0,,4.7,False,False,1,False
Myles Lewis-Skelly,England,Arsenal,LB,25,28.91,2025/26,World Cup Qualifiers,111660,9,0,0,0,80.6,0,0.87,4.0,False,False,2,False
Myles Lewis-Skelly,England,Arsenal,LB,25,28.96,2025/26,World Cup Qualifiers,111661,12,0,0,0,65.0,0,1.44,3.8,False,False,1,False
Myles Lewis-Skelly,England,Arsenal,LB,25,29.06,2025/26,World Cup Qualifiers,111662,64,1,0,0,81.2,5,5.81,7.8,False,False,0,False
N'Golo Kante,France,Al Ittihad,CDM,24,14.73,2025/26,Champions League,106486,51,0,0,0,79.2,6,4.54,5.5,True,False,1,False
N'Golo Kante,France,Al Ittihad,CDM,24,13.12,2025/26,Champions League,106487,84,0,1,0,65.4,2,11.25,7.5,False,False,1,False
N'Golo Kante,France,Al Ittihad,CDM,24,12.81,2025/26,Champions League,106488,19,0,0,0,52.0,1,3.13,4.4,False,False,2,False
N'Golo Kante,France,Al Ittihad,CDM,24,12.98,2025/26,Champions League,106489,7,0,0,0,45.4,0,,3.8,False,False,4,False
N'Golo Kante,France,Al Ittihad,CDM,24,13.5,2025/26,Champions League,106490,71,0,0,1,81.9,2,5.62,6.7,False,False,2,False
N'Golo Kante,France,Al Ittihad,CDM,24,13.49,2025/26,Champions League,106491,90,0,0,0,74.4,2,11.18,7.3,False,False,0,False
N'Golo Kante,France,Al Ittihad,CDM,24,13.55,2025/26,Champions League,106492,76,0,0,0,83.8,2,9.36,6.2,False,False,0,False
N'Golo Kante,France,Al Ittihad,CDM,24,13.5,2025/26,Champions League,106493,45,0,0,0,92.0,2,7.37,5.6,False,False,3,False
N'Golo Kante,France,Al Ittihad,CDM,24,14.99,2025/26,Champions League,106494,23,0,0,0,90.0,1,0.89,5.0,False,False,1,False
N'Golo Kante,France,Al Ittihad,CDM,24,14.88,2025/26,Champions League,106495,78,0,0,0,72.0,1,12.94,6.9,False,False,3,False
N'Golo Kante,France,Al Ittihad,CDM,24,12.39,2025/26,Domestic Cup,109342,79,0,1,0,94.9,0,13.7,7.3,True,False,1,False
N'Golo Kante,Unknown,Al Ittihad,CDM,24,13.76,2025/26,Domestic Cup,109343,70,0,0,0,75.6,1,8.51,6.7,False,False,0,False
N'Golo Kante,Unknown,Al Ittihad,CDM,24,13.65,2025/26,Domestic Cup,109344,81,0,0,1,85.3,4,3.62,7.1,False,False,1,False
N'Golo Kante,France,Al Ittihad,CDM,24,13.69,2025/26,Domestic Cup,109345,90,0,0,0,67.3,6,12.99,7.8,True,False,1,False
N'Golo Kante,France,Al Ittihad,CDM,24,14.79,2025/26,Domestic Cup,109346,78,0,0,0,89.8,4,14.5,6.5,False,False,1,False
N'Golo Kante,France,Al Ittihad,CDM,24,12.4,2025/26,FIFA World Cup 2026,106716,66,0,0,0,44.4,0,5.14,6.0,False,False,1,False
N'Golo Kante,France,Al Ittihad,CDM,24,13.56,2025/26,FIFA World Cup 2026,106717,83,0,0,0,93.6,4,8.46,7.2,False,False,3,False
N'Golo Kante,France,Al Ittihad,CDM,24,14.37,2025/26,FIFA World Cup 2026,106718,17,0,0,0,86.0,1,2.06,4.2,False,False,1,False
N'Golo Kante,France,Al Ittihad,CDM,24,12.64,2025/26,FIFA World Cup 2026,106719,89,0,0,0,70.1,3,8.15,6.8,False,False,1,False
N'Golo Kante,France,Al Ittihad,CDM,24,14.66,2025/26,FIFA World Cup 2026,106720,90,0,0,0,82.7,1,,7.0,False,False,4,False
N'Golo Kante,France,Al Ittihad,CDM,24,12.68,2025/26,FIFA World Cup 2026,106721,90,0,0,0,93.8,4,7.08,7.0,True,False,1,False
N'Golo Kante,France,Al Ittihad,CDM,24,13.0,2025/26,League,103519,41,0,0,0,75.0,0,3.72,5.1,False,False,0,False
N'Golo Kante,France,Al Ittihad,CDM,24,13.19,2025/26,League,103520,76,0,0,0,68.7,3,11.52,6.4,False,False,2,True
N'Golo Kante,France,Al Ittihad,CDM,24,14.53,2025/26,League,103521,73,0,0,0,62.3,3,8.0,7.1,False,False,0,False
N'Golo Kante,France,Al Ittihad,CDM,24,13.84,2025/26,League,103522,40,0,0,0,54.3,2,4.38,4.6,False,False,0,False
N'Golo Kante,France,Al Ittihad,CDM,24,13.96,2025/26,League,103523,77,0,0,0,65.4,4,8.48,6.6,False,False,1,False
N'Golo Kante,France,Al Ittihad,CDM,24,13.84,2025/26,League,103524,47,0,0,0,73.6,1,4.35,4.9,False,False,1,False
N'Golo Kante,France,Al Ittihad,CDM,24,14.37,2025/26,League,103525,60,0,0,0,61.5,2,8.55,6.4,False,False,0,False
N'Golo Kante,France,Al Ittihad,CDM,24,12.9,2025/26,League,103526,39,0,0,0,86.5,2,4.42,5.4,False,False,1,False
N'Golo Kante,France,Al Ittihad,CDM,24,12.97,2025/26,League,103527,59,0,0,0,91.4,1,5.33,6.1,False,False,1,False
N'Golo Kante,France,Al Ittihad,CDM,24,12.51,2025/26,League,103528,90,0,0,2,73.4,4,8.58,8.4,False,False,1,False
N'Golo Kante,France,Al Ittihad,CDM,24,,2025/26,League,103529,90,0,0,0,70.7,6,6.65,7.0,False,False,0,False
N'Golo Kante,France,Al Ittihad,CDM,24,12.48,2025/26,League,103530,90,0,1,0,77.1,5,10.83,8.6,False,False,0,False
N'Golo Kante,France,Al Ittihad,CDM,24,14.13,2025/26,League,103531,90,0,0,0,82.7,1,12.8,6.7,True,False,2,False
N'Golo Kante,France,Al Ittihad,CDM,24,12.88,2025/26,League,103532,90,0,0,0,95.0,1,5.12,6.8,False,False,3,False
N'Golo Kante,France,Al Ittihad,CDM,24,14.47,2025/26,League,103533,42,0,0,0,90.6,0,4.51,6.3,False,False,2,True
N'Golo Kante,France,Al Ittihad,CDM,24,14.19,2025/26,League,103534,49,0,0,0,92.6,2,4.02,5.7,False,False,0,False
N'Golo Kante,France,Al Ittihad,CDM,24,14.72,2025/26,League,103535,90,0,0,0,49.1,2,10.28,6.0,True,False,0,False
N'Golo Kante,France,Al Ittihad,CDM,24,12.93,2025/26,League,103536,24,0,0,0,86.1,0,2.74,4.8,False,False,2,False
N'Golo Kante,France,Al Ittihad,CDM,24,13.75,2025/26,League,103537,90,0,0,0,92.9,4,11.67,7.4,False,False,1,False
N'Golo Kante,France,Al Ittihad,CDM,24,14.76,2025/26,League,103538,90,0,0,0,47.8,1,14.17,6.9,False,False,1,False
N'Golo Kante,France,Al Ittihad,CDM,24,12.58,2025/26,League,103539,64,0,0,0,81.5,2,8.96,6.0,True,False,0,False
N'Golo Kante,France,Al Ittihad,CDM,24,15.04,2025/26,League,103540,80,0,0,0,,1,11.08,7.4,False,False,3,True
N'Golo Kante,France,Al Ittihad,CDM,24,13.16,2025/26,League,103541,1,0,0,0,56.4,0,,4.4,False,False,0,True
N'Golo Kante,France,Al Ittihad,CDM,24,13.58,2025/26,League,103542,8,0,0,1,85.5,1,0.9,4.0,False,False,1,False
N'Golo Kante,France,Al Ittihad,CDM,24,13.66,2025/26,League,103543,90,0,0,0,82.0,5,14.5,7.6,False,False,1,False
N'Golo Kante,France,Al Ittihad,CDM,24,12.39,2025/26,League,103544,1,0,0,0,56.3,0,0.5,3.6,False,False,5,False
N'Golo Kante,France,Al Ittihad,CDM,24,14.44,2025/26,League,103545,63,0,0,0,55.8,0,5.72,5.4,False,False,6,False
N'Golo Kante,France,Al Ittihad,CDM,24,13.76,2025/26,League,103546,5,0,0,0,55.0,0,,3.8,False,False,1,False
N'Golo Kante,France,Al Ittihad,CDM,24,13.39,2025/26,League,103547,90,0,0,0,82.8,2,8.71,7.5,True,False,1,False
N'Golo Kante,France,Al Ittihad,CDM,24,14.81,2025/26,League,103548,45,0,0,0,82.9,2,1.6,4.0,False,True,1,False
N'Golo Kante,France,Al Ittihad,CDM,24,12.8,2025/26,League,103549,12,0,0,0,75.7,0,0.95,4.3,True,False,0,False
N'Golo Kante,France,Al Ittihad,CDM,24,12.64,2025/26,League,103550,60,0,1,0,94.9,2,13.24,6.8,False,False,1,False
N'Golo Kante,France,Al Ittihad,CDM,24,14.01,2025/26,League,103551,90,0,0,2,68.0,1,5.64,6.4,False,False,4,False
N'Golo Kante,France,Al Ittihad,CDM,24,14.96,2025/26,League,103552,76,0,0,0,89.2,1,7.05,6.4,True,False,0,False
N'Golo Kante,France,Al Ittihad,CDM,24,12.97,2025/26,League,103553,70,0,0,0,,2,12.52,6.7,False,False,1,False
N'Golo Kante,France,Al Ittihad,CDM,24,13.65,2025/26,League,103554,89,0,0,0,84.9,5,3.58,7.3,False,False,0,True
N'Golo Kante,France,Al Ittihad,CDM,24,14.89,2025/26,World Cup Qualifiers,110715,64,0,0,0,,2,8.98,5.9,False,False,0,False
N'Golo Kante,France,Al Ittihad,CDM,24,14.35,2025/26,World Cup Qualifiers,110716,90,0,0,0,69.6,2,14.5,6.4,False,False,0,False
N'Golo Kante,France,Al Ittihad,CDM,24,14.88,2025/26,World Cup Qualifiers,110717,19,0,0,0,82.1,0,3.1,4.4,False,False,1,False
N'Golo Kante,France,Al Ittihad,CDM,24,14.83,2025/26,World Cup Qualifiers,110718,79,0,0,0,87.8,0,6.86,6.4,False,False,1,False
N'Golo Kante,France,Al Ittihad,CDM,24,12.95,2025/26,World Cup Qualifiers,110719,30,0,0,1,89.6,2,1.59,4.7,True,False,2,False
N'Golo Kante,France,Al Ittihad,CDM,24,13.46,2025/26,World Cup Qualifiers,110720,53,0,0,0,48.5,1,5.55,5.5,False,False,0,False
N'Golo Kante,France,Al Ittihad,CDM,24,13.92,2025/26,World Cup Qualifiers,110721,90,0,0,1,96.5,4,9.75,7.3,False,False,0,False
N'Golo Kante,France,Al Ittihad,CDM,24,14.41,2025/26,World Cup Qualifiers,110722,88,0,1,1,70.7,1,5.91,7.0,False,False,1,False
N'Golo Kante,France,Al Ittihad,CDM,24,12.57,2025/26,World Cup Qualifiers,110723,64,0,0,0,66.6,4,5.48,5.9,False,False,1,False
Nabil Fekir,France,Al Ittihad,CAM,27,8.7,2025/26,Champions League,111949,86,0,0,1,81.9,1,14.5,6.9,True,False,0,False
Nabil Fekir,France,Al Ittihad,CAM,27,7.76,2025/26,Champions League,111950,30,0,0,0,78.8,0,3.08,4.4,True,False,1,False
Nabil Fekir,France,Al Ittihad,CAM,27,8.4,2025/26,Champions League,111951,43,0,0,0,63.4,0,3.25,5.2,False,False,0,False
Nabil Fekir,France,Al Ittihad,CAM,27,7.84,2025/26,Champions League,111952,89,1,1,0,81.1,0,8.9,8.2,False,False,2,True
Nabil Fekir,France,Al Ittihad,CAM,27,8.63,2025/26,Champions League,111953,63,0,0,0,87.5,0,5.96,6.2,False,False,2,False
Nabil Fekir,France,Al Ittihad,CAM,27,8.86,2025/26,Champions League,111954,76,0,0,0,49.2,1,8.99,5.8,False,False,3,False
Nabil Fekir,France,Al Ittihad,CAM,27,8.77,2025/26,Domestic Cup,112533,84,0,0,0,71.2,0,5.92,6.2,False,False,1,False
Nabil Fekir,France,Al Ittihad,CAM,27,7.59,2025/26,Domestic Cup,112534,20,0,0,0,93.8,0,1.66,4.5,False,False,2,False
Nabil Fekir,France,Al Ittihad,CAM,27,8.46,2025/26,Domestic Cup,112535,90,0,0,0,74.6,1,,7.3,False,False,1,False
Nabil Fekir,France,Al Ittihad,CAM,27,8.62,2025/26,FIFA World Cup 2026,113097,80,0,0,0,,1,4.45,6.5,False,False,2,False
Nabil Fekir,France,Al Ittihad,CAM,27,8.31,2025/26,FIFA World Cup 2026,113098,15,0,0,0,77.8,0,2.04,4.1,True,False,1,False
Nabil Fekir,France,Al Ittihad,CAM,27,7.9,2025/26,FIFA World Cup 2026,113099,75,1,0,1,73.4,1,6.1,7.1,False,False,2,False
Nabil Fekir,France,Al Ittihad,CAM,27,7.79,2025/26,FIFA World Cup 2026,113100,43,3,0,1,79.7,0,7.74,7.3,False,False,2,True
Nabil Fekir,France,Al Ittihad,CAM,27,8.39,2025/26,FIFA World Cup 2026,113101,84,0,0,0,86.7,1,9.03,6.8,False,False,4,False
Nabil Fekir,France,Al Ittihad,CAM,27,7.91,2025/26,FIFA World Cup 2026,113102,90,0,0,1,71.8,0,14.5,6.9,False,False,0,False
Nabil Fekir,France,Al Ittihad,CAM,27,7.56,2025/26,League,100623,84,1,0,0,,0,9.2,7.9,False,False,2,False
Nabil Fekir,France,Al Ittihad,CAM,27,7.49,2025/26,League,100624,83,0,0,1,89.2,1,7.59,6.8,True,False,0,False
Nabil Fekir,France,Al Ittihad,CAM,27,7.92,2025/26,League,100625,7,0,0,0,68.7,0,,4.2,False,False,2,False
Nabil Fekir,France,Al Ittihad,CAM,27,8.06,2025/26,League,100626,90,0,1,0,90.3,1,9.79,7.6,False,False,2,False
Nabil Fekir,France,Al Ittihad,CAM,27,9.1,2025/26,League,100627,66,0,1,1,95.3,2,7.76,6.8,False,False,0,False
Nabil Fekir,France,Al Ittihad,CAM,27,8.95,2025/26,League,100628,62,0,0,0,63.2,1,6.56,5.7,False,False,2,False
Nabil Fekir,France,Al Ittihad,CAM,27,7.91,2025/26,League,100629,49,0,0,0,72.0,1,3.18,5.6,False,False,1,False
Nabil Fekir,France,Al Ittihad,CAM,27,7.49,2025/26,League,100630,90,2,0,0,78.1,0,14.5,8.7,False,False,1,False
Nabil Fekir,France,Al Ittihad,CAM,27,8.21,2025/26,League,100631,69,0,0,0,69.7,0,,6.2,False,False,2,False
Nabil Fekir,France,Al Ittihad,CAM,27,7.78,2025/26,League,100632,66,1,0,0,78.0,1,,6.8,False,False,5,False
Nabil Fekir,France,Al Ittihad,CAM,27,7.7,2025/26,League,100633,90,0,0,1,86.1,0,6.8,7.2,False,False,0,False
Nabil Fekir,France,Al Ittihad,CAM,27,8.18,2025/26,League,100634,40,0,0,0,60.2,1,4.89,5.4,False,False,0,False
Nabil Fekir,France,Al Ittihad,CAM,27,8.3,2025/26,League,100635,89,0,1,0,67.8,0,10.88,7.1,False,False,4,False
Nabil Fekir,Unknown,Al Ittihad,CAM,27,8.32,2025/26,League,100636,69,1,2,2,92.1,1,7.3,8.7,False,False,3,False
Nabil Fekir,France,Al Ittihad,CAM,27,7.64,2025/26,League,100637,90,0,0,0,82.3,0,10.35,6.6,True,False,0,False
Nabil Fekir,France,Al Ittihad,CAM,27,8.84,2025/26,League,100638,90,1,0,1,77.7,0,8.75,8.0,False,False,1,False
Nabil Fekir,France,Al Ittihad,CAM,27,7.97,2025/26,League,100639,60,0,0,1,99.1,0,8.8,6.1,False,False,0,False
Nabil Fekir,France,Al Ittihad,CAM,27,7.71,2025/26,League,100640,42,0,0,0,77.3,0,3.56,4.9,False,False,0,False
Nabil Fekir,France,Al Ittihad,CAM,27,8.72,2025/26,League,100641,26,0,1,0,90.4,0,3.29,5.3,False,False,1,False
Nabil Fekir,France,Al Ittihad,CAM,27,7.82,2025/26,League,100642,90,1,0,1,52.2,0,9.18,6.7,True,False,0,False
Nabil Fekir,France,Al Ittihad,CAM,27,9.03,2025/26,League,100643,70,0,0,0,84.9,1,7.82,6.2,False,False,2,False
Nabil Fekir,France,Al Ittihad,CAM,27,8.31,2025/26,League,100644,11,0,0,0,84.4,0,0.93,3.7,False,False,1,True
Nabil Fekir,France,Al Ittihad,CAM,27,8.09,2025/26,League,100645,24,0,0,0,75.7,0,1.69,4.9,False,False,2,False
Nabil Fekir,France,Al Ittihad,CAM,27,7.92,2025/26,League,100646,77,1,2,0,83.6,2,6.58,8.9,False,False,1,False
Nabil Fekir,France,Al Ittihad,CAM,27,7.71,2025/26,League,100647,21,0,0,0,95.2,0,3.26,4.4,False,False,3,False
Nabil Fekir,France,Al Ittihad,CAM,27,9.06,2025/26,League,100648,67,1,0,0,80.5,0,6.83,7.1,False,False,0,False
Nabil Fekir,France,Al Ittihad,CAM,27,7.93,2025/26,League,100649,80,0,0,1,86.3,0,11.75,7.2,False,False,2,False
Nabil Fekir,France,Al Ittihad,CAM,27,,2025/26,League,100650,32,0,1,0,79.9,0,4.29,5.8,False,False,0,False
Nabil Fekir,France,Al Ittihad,CAM,27,8.66,2025/26,League,100651,42,0,0,0,79.7,0,2.92,5.2,False,False,2,False
Nabil Fekir,France,Al Ittihad,CAM,27,8.17,2025/26,World Cup Qualifiers,111126,77,1,0,0,68.9,0,10.79,7.4,False,False,2,False
Nabil Fekir,France,Al Ittihad,CAM,27,8.85,2025/26,World Cup Qualifiers,111127,82,0,0,0,77.3,2,8.99,6.0,False,False,3,False
Nabil Fekir,France,Al Ittihad,CAM,27,8.57,2025/26,World Cup Qualifiers,111128,90,0,0,0,60.9,0,5.08,5.8,False,False,1,False
Nabil Fekir,France,Al Ittihad,CAM,27,8.97,2025/26,World Cup Qualifiers,111129,90,0,0,1,71.8,1,12.75,6.5,False,False,3,False
Nabil Fekir,France,Al Ittihad,CAM,27,8.14,2025/26,World Cup Qualifiers,111130,84,1,0,0,65.5,1,9.81,7.7,False,False,1,False
Neymar Jr,Brazil,Santos,LW,32,90.98,2025/26,Champions League,106237,87,0,1,0,59.3,1,9.27,7.2,False,False,1,False
Neymar Jr,Brazil,Santos,LW,32,94.65,2025/26,Champions League,106238,35,0,0,0,54.6,0,2.74,4.7,False,False,1,False
Neymar Jr,Brazil,Santos,LW,32,85.54,2025/26,Champions League,106239,90,0,0,1,87.2,0,14.5,7.1,False,False,1,False
Neymar Jr,Brazil,Santos,LW,32,97.58,2025/26,Champions League,106240,83,0,1,1,76.5,2,8.37,7.6,False,False,0,False
Neymar Jr,Brazil,Santos,LW,32,89.87,2025/26,Champions League,106241,3,0,0,0,75.9,0,0.5,4.2,False,False,1,False
Neymar Jr,Brazil,Santos,LW,32,87.18,2025/26,Champions League,106242,73,0,1,1,88.7,0,5.97,7.2,False,False,2,False
Neymar Jr,Brazil,Santos,LW,32,81.04,2025/26,Champions League,106243,14,0,0,0,68.6,0,1.34,4.7,False,False,3,False
Neymar Jr,Brazil,Santos,LW,32,93.73,2025/26,Champions League,106244,78,0,0,0,58.3,0,9.34,6.1,False,False,2,False
Neymar Jr,Brazil,Santos,LW,32,83.46,2025/26,Champions League,106245,69,1,1,0,90.1,0,11.17,7.9,True,False,2,False
Neymar Jr,Brazil,Santos,LW,32,81.1,2025/26,Champions League,106246,46,0,0,1,96.9,1,4.44,5.7,False,False,2,False
Neymar Jr,Brazil,Santos,LW,32,93.87,2025/26,Champions League,106247,68,0,0,2,96.8,0,9.12,6.2,False,False,0,False
Neymar Jr,Brazil,Santos,LW,32,95.38,2025/26,Champions League,106248,8,0,0,0,,0,1.03,4.8,False,False,2,False
Neymar Jr,Brazil,Santos,LW,32,82.9,2025/26,Champions League,106249,67,0,0,0,75.7,1,,6.9,False,False,1,False
Neymar Jr,Brazil,Santos,LW,32,86.73,2025/26,Domestic Cup,102008,53,1,0,0,75.8,0,8.59,6.5,False,False,1,False
Neymar Jr,Brazil,Santos,LW,32,91.82,2025/26,Domestic Cup,102009,43,1,0,0,98.1,2,6.35,6.2,False,False,0,False
Neymar Jr,Brazil,Santos,LW,32,97.94,2025/26,Domestic Cup,102010,89,0,0,1,72.6,1,13.53,7.4,False,False,0,False
Neymar Jr,Brazil,Santos,LW,32,82.18,2025/26,Domestic Cup,102011,64,0,1,0,81.7,0,8.15,6.6,False,False,0,False
Neymar Jr,Brazil,Santos,LW,32,98.01,2025/26,FIFA World Cup 2026,110513,4,0,0,0,79.3,0,0.57,4.0,False,False,1,True
Neymar Jr,Brazil,Santos,LW,32,96.09,2025/26,FIFA World Cup 2026,110514,81,0,1,1,,2,5.24,6.5,False,False,3,False
Neymar Jr,Brazil,Santos,LW,32,86.95,2025/26,FIFA World Cup 2026,110515,58,1,0,0,80.4,1,8.6,6.1,False,False,3,False
Neymar Jr,Brazil,Santos,LW,32,93.33,2025/26,FIFA World Cup 2026,110516,42,1,0,0,86.6,0,6.89,5.8,False,False,2,False
Neymar Jr,Brazil,Santos,LW,32,85.01,2025/26,FIFA World Cup 2026,110517,90,0,0,0,82.8,1,7.64,7.1,False,False,2,False
Neymar Jr,Brazil,Santos,LW,32,82.65,2025/26,FIFA World Cup 2026,110518,86,0,2,1,,0,13.25,7.8,False,False,1,False
Neymar Jr,Brazil,Santos,LW,32,,2025/26,FIFA World Cup 2026,110519,86,1,0,0,94.0,0,8.02,7.6,False,False,0,False
Neymar Jr,Brazil,Santos,LW,32,81.43,2025/26,League,103555,7,1,0,0,69.0,0,0.78,3.8,False,False,1,False
Neymar Jr,Brazil,Santos,LW,32,97.3,2025/26,League,103556,90,0,0,1,65.2,1,,6.4,False,False,1,False
Neymar Jr,Brazil,Santos,LW,32,83.78,2025/26,League,103557,87,0,0,1,78.9,1,8.61,7.4,False,False,0,False
Neymar Jr,Brazil,Santos,LW,32,86.41,2025/26,League,103558,66,0,1,1,85.0,0,4.27,6.4,False,False,1,False
Neymar Jr,Brazil,Santos,LW,32,82.04,2025/26,League,103559,90,0,0,0,73.6,0,9.03,6.9,False,False,1,False
Neymar Jr,Brazil,Santos,LW,32,91.43,2025/26,League,103560,62,0,0,0,79.4,0,10.47,5.6,False,False,2,False
Neymar Jr,Brazil,Santos,LW,32,92.71,2025/26,League,103561,26,0,0,0,67.1,0,4.1,4.9,False,False,2,False
Neymar Jr,Brazil,Santos,LW,32,89.34,2025/26,League,103562,15,0,0,0,71.6,1,1.6,4.7,False,False,1,False
Neymar Jr,Brazil,Santos,LW,32,90.26,2025/26,League,103563,7,0,0,0,45.9,0,0.66,4.2,False,False,1,False
Neymar Jr,Brazil,Santos,LW,32,94.34,2025/26,League,103564,40,0,2,0,48.2,0,1.65,5.8,True,False,2,False
Neymar Jr,Brazil,Santos,LW,32,95.65,2025/26,League,103565,24,0,0,2,,0,2.76,5.2,True,False,2,False
Neymar Jr,Brazil,Santos,LW,32,80.32,2025/26,League,103566,72,0,0,0,48.3,2,6.77,5.4,True,False,0,False
Neymar Jr,Brazil,Santos,LW,32,83.72,2025/26,League,103567,90,0,0,0,,2,9.65,6.8,False,False,0,False
Neymar Jr,Brazil,Santos,LW,32,83.44,2025/26,League,103568,83,1,0,0,83.8,1,6.33,7.9,False,False,0,False
Neymar Jr,Brazil,Santos,LW,32,90.75,2025/26,League,103569,64,1,0,1,,1,7.95,7.4,False,False,1,False
Neymar Jr,Brazil,Santos,LW,32,91.29,2025/26,League,103570,27,0,0,0,74.5,0,0.81,4.4,False,False,1,False
Neymar Jr,Brazil,Santos,LW,32,84.61,2025/26,League,103571,73,0,0,0,,0,5.37,5.9,False,False,2,False
Neymar Jr,Brazil,Santos,LW,32,88.43,2025/26,League,103572,26,0,1,0,73.3,0,3.71,4.8,False,False,3,False
Neymar Jr,Brazil,Santos,LW,32,95.46,2025/26,League,103573,9,0,0,0,60.7,0,0.73,3.5,False,False,0,False
Neymar Jr,Brazil,Santos,LW,32,96.28,2025/26,League,103574,82,2,0,0,,0,8.38,7.9,False,False,1,False
Neymar Jr,Brazil,Santos,LW,32,81.46,2025/26,League,103575,6,0,0,0,63.5,0,0.53,3.6,False,False,1,False
Neymar Jr,Brazil,Santos,LW,32,88.77,2025/26,League,103576,16,0,0,0,63.3,0,1.95,4.0,True,False,1,False
Neymar Jr,Brazil,Santos,LW,32,81.02,2025/26,League,103577,20,0,0,0,79.1,0,3.13,4.7,False,False,0,False
Neymar Jr,Brazil,Santos,LW,32,94.08,2025/26,League,103578,18,0,0,0,77.3,0,1.89,4.6,False,False,0,True
Neymar Jr,Brazil,Santos,LW,32,92.47,2025/26,League,103579,72,0,0,1,65.7,2,5.59,6.1,False,False,3,False
Neymar Jr,Brazil,Santos,LW,32,90.07,2025/26,League,103580,90,0,0,0,87.4,1,,6.8,False,False,0,False
Neymar Jr,Brazil,Santos,LW,32,88.36,2025/26,League,103581,9,0,0,0,91.1,0,0.92,4.3,False,False,2,False
Neymar Jr,Brazil,Santos,LW,32,89.16,2025/26,League,103582,18,0,0,0,81.0,0,2.63,4.0,False,False,1,False
Neymar Jr,Brazil,Santos,LW,32,81.85,2025/26,League,103583,76,1,0,1,90.3,0,13.02,8.1,False,False,1,False
Neymar Jr,Brazil,Santos,LW,32,80.65,2025/26,League,103584,45,1,1,0,63.9,0,5.06,6.9,False,False,1,False
Neymar Jr,Brazil,Santos,LW,32,84.25,2025/26,League,103585,79,0,1,2,47.2,2,6.34,6.9,False,False,1,True
Neymar Jr,Brazil,Santos,LW,32,91.32,2025/26,League,103586,89,0,0,0,76.2,1,5.14,6.5,False,False,3,False
Neymar Jr,Brazil,Santos,LW,32,88.1,2025/26,League,103587,59,1,0,0,85.4,0,9.71,7.0,True,False,0,False
Neymar Jr,Brazil,Santos,LW,32,95.74,2025/26,League,103588,20,0,0,0,91.3,0,2.34,4.5,False,False,3,False
Neymar Jr,Brazil,Santos,LW,32,85.76,2025/26,League,103589,64,0,0,0,86.2,0,3.75,6.2,False,False,0,False
Neymar Jr,Brazil,Santos,LW,32,90.64,2025/26,League,103590,50,0,0,2,91.8,1,2.94,5.8,False,False,2,False
Neymar Jr,Brazil,Santos,LW,32,82.18,2025/26,World Cup Qualifiers,113387,68,0,0,0,,0,5.0,5.4,False,False,2,False
Neymar Jr,Brazil,Santos,LW,32,88.97,2025/26,World Cup Qualifiers,113388,59,0,0,0,89.3,1,5.73,5.9,False,False,1,False
Neymar Jr,Brazil,Santos,LW,32,81.3,2025/26,World Cup Qualifiers,113389,24,1,0,0,63.3,0,3.04,5.6,False,False,1,False
